accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF301ONT	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					3.97	85.21	10.82	97.73	3.97	85.21	10.82	14.32	66.78	20.8	12.42	97.73	5.131682919518861	0.309111991789307	1.85699306592068	0.7980599513776829	1.87455280688423	17.24356470815	31.5188267671003	0.9289506641921559	40.338257125066704	1.6497	1.7957	1.9592	2.2523	3.5224	3.8809	2.5412	2.1208	1.9467	1.8127	0
ENCFF604RKI	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					6.47	82.85	10.68	95.3	6.47	82.85	10.68	6.47	77.71	15.28	7.01	95.3	7.90861159929701	0.40827832125560903	1.87805992491831	0.892065743800265	1.86951172477238	17.750846424460896	30.109813842589002	0.940098487477396	38.24271393142921	1.7071	1.8158	2.0933	2.5125	5.6061	6.2283	2.8447	2.1790000000000003	1.9579	1.8076	0
ENCFF998XOV	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					10.17	77.83	12.01	92.1	10.17	77.83	12.01	5.58	82.31	12.23	5.47	92.1	4.8541598408552495	0.295181257827356	1.8815253481291399	0.7392800312736991	1.91296235622417	17.4834675019929	31.586333883481	0.966075589673555	40.281014190543	1.7651	1.892	2.0995	2.3894	3.9588	4.1827	2.572	2.2196	2.0007	1.847	0
ENCFF564WFC	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					4.14	84.12	11.74	97.52	4.14	84.12	11.74	11.13	67.57	21.44	11.0	97.52	5.19766101219627	0.29857701824446803	1.64197185911603	0.7674236333796999	1.71308564217764	17.6527609800185	31.5825893284942	0.888064888048749	40.2578656383244	1.6922	1.8031	1.9682	2.2156	3.7453	3.9972	2.4378	2.0619	1.9313	1.7976	0
ENCFF539YNG	ChIP-seq	human	y2015	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					2.9	84.36	12.74	98.61	2.9	84.36	12.74	14.03	55.68	28.91	15.41	98.61	5.35538483844116	0.304979129004752	1.8056427222226203	0.797731312170675	1.9009487000366003	18.0783273192558	31.3204846004804	0.9247721528099548	39.5117292255781	1.745	1.9424	2.1732	2.5212	3.9946	4.212	2.6913	2.25	2.011	1.8683	0
ENCFF766ORZ	ChIP-seq	human	y2017	paired-end	2.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0					38.64	51.39	9.97	88.31	38.64	51.39	9.97	26.41	41.12	32.16	26.73	88.31	5.01677715033964	0.30573716909205395	1.93505560556874	0.909835825404475	2.4201329845545096	15.659481944229698	30.335371244338198	1.0949351293623901	42.3226729471103	1.8227	1.9709	2.1733	2.3988	3.1588	3.4652	2.5765	2.2759	2.0709	1.9742	0
ENCFF300LJR	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0					3.96	83.07	12.97	97.33	3.96	83.07	12.97	7.16	72.54	15.52	11.94	97.33	2.58551983318835	0.15787965296857298	1.43620861988473	0.520830696098378	1.4067391015948998	15.352505060959402	31.218448120989102	0.692584314722303	46.6292845995943	1.4218	1.5053	1.5728	1.7126	2.1441	2.1722	1.7887	1.6303	1.5504	1.4380000000000002	0
ENCFF143DZT	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0					16.1	72.61	11.28	85.61	16.1	72.61	11.28	3.31	92.38	4.76	2.86	85.61	4.26262960289391	0.263238549980038	1.6422415705189	0.7092620448523811	1.82613552500514	16.868640838169302	31.4776242191564	0.892853542176643	42.0573741072473	1.7038	1.8365	2.0135	2.2755	3.0189	3.1827	2.3898	2.0939	1.9459	1.7882	0
ENCFF337OHH	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.85	82.93	13.22	97.95	3.85	82.93	13.22	19.74	66.49	16.86	16.66	97.95	2.9681709310417403	0.176704536259326	1.4825176805683702	0.555299315434287	1.51660435985823	15.5587990160379	31.023733229758395	0.7413094139923291	45.9768615170494	1.4825	1.5638	1.6878	1.8148	2.2622	2.3258	1.8964	1.7484	1.6183	1.544	0
ENCFF154SYW	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					4.89	82.57	12.54	97.02	4.89	82.57	12.54	10.28	67.98	20.72	11.3	97.02	3.80375459410401	0.23568417911179998	1.66307587272645	0.661775828165179	1.77376362900489	16.6614201555965	32.0671526162375	0.8455399886348308	42.2878331364188	1.6207	1.7603	1.934	2.1036	3.3932	3.7289	2.2563	1.9674	1.8601	1.7301	0
ENCFF641CIT	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.76	81.25	14.99	97.16	3.76	81.25	14.99	3.38	78.02	11.58	10.4	97.16	2.9992680261239704	0.180458933426875	1.47834391417454	0.60970787956698	1.6176419897523702	15.643153611104902	30.8304963431721	0.752554304959376	45.8883749977189	1.4487	1.5197	1.6498	1.814	2.3887	2.5556	1.9102	1.707	1.6223	1.525	0
ENCFF678SZB	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					13.4	75.69	10.92	88.42	13.4	75.69	10.92	3.54	89.63	7.12	3.25	88.42	8.85784897248871	0.34184187293095	1.7711217443812999	0.76219434581119	1.8000413428062	17.3419834160359	30.451115186556898	0.91218930524738	37.7616638137415	1.7494	1.8768	2.0884	2.3787	6.3076	6.785	2.6325	2.1986	1.9935	1.827	0
ENCFF229CUE	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.11	85.08	11.81	98.6	3.11	85.08	11.81	21.54	57.47	24.72	17.81	98.6	5.96278185905309	0.344593757210524	1.8724942643275901	0.851307793763659	1.88005114496818	18.024470187098302	31.4735010423457	1.00677801814256	38.5840219330904	1.7133	1.8759	2.0893	2.4353	3.9349	4.3233	2.754	2.2622	2.0255	1.917	0
ENCFF749RRK	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	0.0					6.52	80.64	12.84	95.03	6.52	80.64	12.84	6.82	81.89	11.72	6.38	95.03	8.32402029840116	0.347314232447068	1.8519934433441	0.856764300789208	1.91001880063472	17.2425386617509	30.582924415164104	0.9139517467832059	37.9704741006855	1.6675	1.7912	2.027	2.3537	6.1465	8.8862	2.6626	2.1377	1.9059	1.7945	0
ENCFF549LFN	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.9	83.54	12.56	97.69	3.9	83.54	12.56	13.0	68.12	19.64	12.24	97.69	4.0021372100956	0.252359836147226	1.63732027662985	0.6846317085908	1.77406549884838	16.8065814801287	31.627489512677897	0.864342500998673	42.351071975882896	1.6715	1.8048	1.929	2.1547	2.798	2.9947	2.258	2.0316	1.856	1.7499	0
ENCFF658VPO	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					4.6	82.42	12.97	97.42	4.6	82.42	12.97	19.27	69.38	17.11	13.51	97.42	4.04967852352098	0.250081952871568	1.62095741065126	0.70559914085235	1.7773214784901399	16.9191954741904	31.659550677041302	0.867996548929384	42.1496187934526	1.6964	1.8033	1.9258	2.1753	2.8055	2.9986	2.2961	2.0279	1.8658	1.7698	0
ENCFF002DTR	ChIP-seq	human	y2014	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					2.03	84.67	13.3	98.59	2.03	84.67	13.3	4.5	72.81	16.13	11.06	98.59	3.64104866732198	0.22622558240193502	1.6419305122386298	0.694958516882476	1.90527043918304	15.7101885449154	31.4317035383016	0.8298646084891729	43.9188095902657	1.5666	1.6694	1.8049	1.9716	2.6612	2.8095	2.0832	1.9034	1.7707	1.6883	0
ENCFF482SYF	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.1	85.46	11.44	98.62	3.1	85.46	11.44	21.77	56.83	25.89	17.27	98.62	6.3528685411292605	0.38244524858941203	1.9337141980907	0.9019897039403659	1.95540391807137	18.180726817472397	31.2466141338286	0.999341237807099	38.046896201070794	1.7077	1.8593	2.0907	2.4414	4.1939	4.7173	2.8706	2.3081	2.0482	1.873	0
ENCFF374JTH	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					2.87	82.52	14.61	98.59	2.87	82.52	14.61	15.09	57.94	26.43	15.63	98.59	4.61652081971829	0.28882477644771004	1.8274171010196	0.74161446461684	1.91529719304398	17.8612302150246	32.1661326915005	0.9479785984878671	39.6349841401406	1.6282	1.7748	1.9706	2.2248	5.6305	6.6381	2.5249	2.0673	1.8745	1.7657	0
ENCFF612YLD	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					2.88	81.88	15.25	98.55	2.88	81.88	15.25	13.78	58.4	26.14	15.46	98.55	5.060812026981861	0.292274858362404	1.85671675052069	0.777078279949602	1.92453566010405	17.8433372474737	32.2450523266279	0.934679569044578	39.0655132809353	1.6276	1.7527	1.9591	2.2526	6.1537	7.3548	2.5992	2.1	1.9003	1.7764	0
ENCFF369MSV	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					6.02	82.28	11.7	95.23	6.02	82.28	11.7	4.62	83.19	10.8	6.01	95.23	4.91696898783077	0.297893654601534	1.86391390488087	0.771907553601593	1.96338077866035	17.5160049398839	31.4500870968854	0.940321903599261	40.27952118005629	1.7602	1.8747	2.0571	2.3807	3.7192	3.8418	2.5866	2.1942	2.0027	1.8475	0
ENCFF546EIX	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.77	81.24	14.99	97.16	3.77	81.24	14.99	3.35	77.95	11.65	10.4	97.16	2.96569452271962	0.18833346172715398	1.47200136232601	0.5958149020625451	1.6070176007655002	15.523421060100501	30.844013671914603	0.7633688376034421	46.04033458078071	1.4683	1.5358	1.6497	1.7816	2.3532	2.5554	1.8925	1.7129	1.6241	1.5394	0
ENCFF865MQU	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					18.74	71.58	9.67	97.67	18.74	71.58	9.67	59.43	30.65	29.05	40.3	97.67	7.3806265971789005	0.38121013340845505	2.25898947622593	1.1010724993460401	2.7866873251906603	15.5375575990502	28.8967140873695	1.23890778115379	40.4182345010765	1.9227	2.1181	2.2657	2.6322	4.8205	4.8636	2.7882	2.3657	2.1272	1.9776	0
ENCFF845NVE	ChIP-seq	human	y2015	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					2.77	84.68	12.55	98.56	2.77	84.68	12.55	17.68	63.28	22.42	14.29	98.56	5.927314015637551	0.328525961551283	1.9665402000695402	0.8296742126095301	1.9874641139491698	18.5783841610075	31.513875939653	0.998193773904802	37.8700276216177	1.847	1.9706	2.2196	2.5631	4.9115	5.2001	2.792	2.3427	2.1359	1.9496	0
ENCFF370DYU	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.39	82.55	14.06	98.26	3.39	82.55	14.06	15.2	60.32	23.7	15.98	98.26	3.7892976520171	0.23805283831443	1.6737386576931201	0.674039549930713	1.80207840801397	16.7865118402119	31.855072285777997	0.8580545986363649	42.3231541694044	1.6404	1.75	1.9095	2.1055	3.4355	3.8225	2.218	1.993	1.8557	1.7156	0
ENCFF565BCY	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.74	82.78	13.48	97.92	3.74	82.78	13.48	14.47	64.96	21.5	13.53	97.92	3.99249124653403	0.25977048715821	1.6804630735291102	0.7115100487765391	1.87465846303305	16.778522131595498	31.4372887530612	0.9040863000667891	42.36120949624561	1.6923	1.823	1.996	2.2311	3.0664	3.2669	2.3686	2.0684	1.9102	1.7631	0
ENCFF424HPQ	ChIP-seq	human	y2015	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					1.54	85.39	13.07	99.09	1.54	85.39	13.07	5.25	62.89	21.73	15.38	99.09	3.7920945326107596	0.22812781623688103	1.62457718560188	0.6650865430856461	1.79865345990487	15.800225501012301	31.284527316740004	0.814107149351988	43.9926004954556	1.5659	1.6833	1.7821	1.99	2.8061	2.8462	2.0902	1.8478	1.7408	1.6619	0
ENCFF273KUS	ChIP-seq	human	y2017	paired-end	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0					23.61	65.47	10.92	98.49	23.61	65.47	10.92	69.14	20.77	25.16	54.07	98.49	2.40090212400355	0.156838270158986	1.4559211512820602	0.510737545136595	1.5388995384010602	14.896900113879997	31.053065641071402	0.6967550283484161	47.289980587718	1.45	1.5151	1.6565	1.7237	2.0117	2.0664	1.7803	1.6595	1.5523	1.5129	0
ENCFF429KAX	ChIP-seq	human	y2015	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					3.8	82.8	13.4	97.25	3.8	82.8	13.4	6.72	77.57	14.8	7.63	97.25	5.0650114355223606	0.30167455733211795	1.87929090459994	0.766019807792278	1.9607295997618797	17.692453175334002	31.347696721472396	0.9525640270401271	40.0345597711449	1.7207	1.863	2.0715	2.3814	4.7264	5.1261	2.6052	2.139	1.9648	1.8258	0
ENCFF274RNW	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.92	82.29	13.79	97.94	3.92	82.29	13.79	19.52	65.39	17.57	17.04	97.94	3.1695308287624298	0.19327519874812	1.5636338575175601	0.5878322772622421	1.5604919953459901	15.6997839209629	31.5752080723561	0.7507023582209359	44.89954149082371	1.4705	1.5508	1.6665	1.8349	2.4023	2.5752	1.8974	1.7327	1.6011	1.5435	0
ENCFF928EJZ	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	0.0					10.55	80.19	9.26	91.09	10.55	80.19	9.26	2.72	86.89	9.7	3.41	91.09	3.7964999715906798	0.23214474143459	1.6293760501302799	0.601668844714649	1.5935600126624399	17.380721434427198	32.7232769746508	0.7540645622123561	41.288687408177	1.5574	1.6548	1.8046	2.0362	3.112	3.195	2.2041	1.944	1.7624	1.6807	0
ENCFF085HHB	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					5.37	82.69	11.93	96.38	5.37	82.69	11.93	8.77	73.95	17.72	8.33	96.38	4.30188040958109	0.26093880211556403	1.71105720438625	0.6775126447024269	1.82409630601418	17.3136505029002	32.0506076883091	0.885335445596838	40.974920996394296	1.6355	1.7626	1.9352	2.198	4.1198	4.7439	2.3903	2.0397	1.9017	1.7414	0
ENCFF436WIC	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.97	83.79	12.24	97.79	3.97	83.79	12.24	15.54	66.04	20.53	13.43	97.79	5.0603871076691505	0.302115736893645	1.74617541453389	0.7672339316954829	1.8036330086670402	17.002608245267698	31.707427578203603	0.8711312658896508	40.7392877111798	1.6098	1.7282	1.8799	2.1599	4.3893	5.0959	2.48	2.0341	1.8599	1.7348	0
ENCFF382AAJ	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					6.13	82.4	11.47	95.33	6.13	82.4	11.47	6.24	81.25	12.63	6.12	95.33	5.082382673161559	0.294032179513531	1.7571055245447	0.7332579352744449	1.80813590280738	17.9219903467534	31.7822055855989	0.918951811730304	39.7019380406157	1.7219	1.8582	2.0326	2.3647	3.7938	3.9185	2.5474	2.175	1.9694	1.8564	0
ENCFF676OSC	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0					12.3	73.22	14.48	95.23	12.3	73.22	14.48	43.27	68.35	13.02	18.63	95.23	3.08991811113226	0.18799031496820398	1.56777987224436	0.594773930645184	1.62263170067275	15.789753760318	31.6152226104149	0.75697569941198	44.774954000192395	1.4447	1.5332	1.6437	1.7947	2.8849	3.0838	1.9297	1.736	1.6003	1.5107	0
ENCFF051TFE	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					5.76	84.12	10.12	96.79	5.76	84.12	10.12	11.28	62.79	24.01	13.21	96.79	4.6773919653254	0.27544394488290896	1.7700179518695802	0.6889636434208821	1.7543504981239502	18.0665957756501	32.6694713093544	0.9271089403545091	39.170655971018206	1.7493	1.8833	2.0855	2.349	3.4631	3.5812	2.5351	2.2613	2.0372	1.8872	0
ENCFF940FBY	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.47	84.24	12.29	97.96	3.47	84.24	12.29	13.5	67.87	17.48	14.65	97.96	4.28038324349912	0.258798911738013	2.16315688440282	0.769260920560292	1.98315344715125	17.3623415924525	32.1246335357158	1.00946651242587	40.048804952054404	1.6875	1.861	2.068	2.3519	2.7394	2.6545	2.3608	2.1217	1.9548	1.7728	0
ENCFF300NJW	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					17.4	72.66	9.94	85.48	17.4	72.66	9.94	3.33	86.31	10.3	3.39	85.48	4.21390532155639	0.26016003784146	1.72469731380213	0.6734445734800502	1.7804892100292	17.03583315393	31.7526640125087	0.8770041368882472	41.6818022399638	1.6803	1.8226	2.0082	2.2392	3.1705	3.2235	2.3877	2.1117	1.9608	1.8188	1
ENCFF155EFV	ChIP-seq	human	y2014	paired-end	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					3.11	78.96	17.93	97.92	3.11	78.96	17.93	4.52	70.07	9.83	20.1	97.92	2.13196472943787	0.10844092443363901	1.33713516040473	0.461328290258188	1.2032499967185	15.3408568852414	31.935044492079502	0.6888119054807089	46.7931676159455	1.3309	1.4407	1.4938	1.5812	1.6105	1.5577	1.5929	1.5433	1.481	1.4129	1
ENCFF091MJA	ChIP-seq	human	y2017	paired-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0					11.19	75.66	13.15	98.15	11.19	75.66	13.15	55.29	36.91	23.77	39.31	98.15	2.55123700627904	0.154145659056083	1.49243321702496	0.53531502318755	1.54064795759529	14.1318718640203	30.085694878523103	0.691179027295406	48.8174753670183	1.4588	1.4772	1.584	1.6899	1.9657	1.9232	1.6699	1.5808	1.5196	1.4503	1
ENCFF030STW	ChIP-seq	human	y2016	paired-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					4.67	83.97	11.36	96.93	4.67	83.97	11.36	11.02	73.84	16.21	9.96	96.93	3.7585566302526097	0.244835732891788	1.69870565191931	0.6621165922904511	1.76231246087676	16.5669486905074	31.9170890293399	0.8519273872745999	42.5375078246471	1.672	1.7757	1.9316	2.1335	2.7979	2.923	2.2391	2.041	1.8648	1.7415	1
ENCFF887QEM	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					15.69	73.32	10.99	85.79	15.69	73.32	10.99	2.89	93.25	4.59	2.16	85.79	4.6375330639217	0.270782338905583	1.66931040969964	0.719413366613997	1.76347769232588	17.0896141505875	31.4945355219345	0.844215856906851	41.5111175991044	1.6281	1.7294	1.8707	2.1459	4.3638	4.4705	2.4126	2.005	1.8304	1.7085	1
ENCFF068YPN	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					3.11	85.96	10.93	98.05	3.11	85.96	10.93	6.8	67.29	18.26	14.46	98.05	7.570784819358701	0.486792777954769	1.9505773588761801	0.951344766301397	1.68649302821374	18.3044703987112	33.4075694824308	0.9116720064598471	34.73029536169339	1.4075	1.4971	1.6587	2.0379	4.1514	5.1478	2.371	1.8256	1.6514	1.5363	1
ENCFF002EGG	ChIP-seq	human	y2014	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					5.61	80.83	13.56	94.98	5.61	80.83	13.56	1.73	91.12	5.66	3.22	94.98	5.198020054862259	0.29464199057022994	1.89330976742285	0.7871763305629771	1.9460265729479	17.013838161450302	31.0575542875824	0.961673043424958	40.8477597911761	1.6832	1.8021	2.0033	2.2741	4.1233	4.4652	2.4535	2.0701	1.9068	1.7719	1
ENCFF339LBU	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	0.0					18.7	66.53	14.77	86.26	18.7	66.53	14.77	14.67	86.12	6.05	7.83	86.26	3.4106259123977103	0.20110608345902498	1.5128386850569702	0.6434990843211961	1.75755813601313	15.3726015171798	30.4499041919311	0.81512576197197	45.836740627669	1.4868	1.5832	1.7054	1.8338	2.4081	2.5541	1.9567	1.7619999999999998	1.6543	1.5412	1
ENCFF002DPE	ChIP-seq	human	y2014	paired-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					4.35	82.03	13.62	96.24	4.35	82.03	13.62	1.78	87.96	7.79	4.25	96.24	4.22771597981085	0.251343493245782	1.8102448506231499	0.7094175201319809	1.88089054409435	16.828273794939598	31.489501151565598	0.8755165711112199	41.9270960944774	1.6508	1.7461	1.9223	2.1889	3.5895	3.7652	2.3284	2.0085	1.8483	1.7143	1
ENCFF143YSO	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0					3.04	80.07	16.89	98.08	3.04	80.07	16.89	4.63	66.21	11.09	22.71	98.08	1.87615842578062	0.0866772090341841	1.14514703377488	0.42250100031546506	1.09969189275812	15.317072285768699	30.8791588682375	0.648668043423266	48.5249252409072	1.3385	1.3823	1.474	1.5129	1.5519	1.4587	1.5305	1.4624	1.3878	1.3301	1
ENCFF477IUV	ChIP-seq	human	y2016	paired-end	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					5.44	54.2	40.35	96.58	5.44	54.2	40.35	1.82	64.02	6.96	29.02	96.58	1.40793761650848	0.0745237919287403	0.8293373939779359	0.392915243758372	0.8756545551626981	10.988720470207697	23.144321151746503	0.606702769766239	61.679887006943396	1.1191	1.1602	1.1996	1.3056	1.4007	1.3538	1.2748	1.2113	1.1654	1.1179	1
ENCFF944DXB	ChIP-seq	human	y2015	paired-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					2.42	85.59	11.99	98.86	2.42	85.59	11.99	11.54	53.13	21.29	25.58	98.86	15.9999397883561	1.37864594048079	1.3756353582843701	1.82240575623316	1.6424732936271	21.758079649969602	24.210499907173702	0.618072524925112	31.194247780949997	1.1893	1.2483	1.4358	2.4156	8.9861	16.1915	5.0242	1.8294	1.3848	1.2685	1
ENCFF014ESP	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					5.78	80.42	13.8	95.62	5.78	80.42	13.8	4.67	79.47	9.96	10.58	95.62	2.99347602843163	0.159776896280934	1.44413345951715	0.569941405070173	1.33268227855748	17.5273342327286	31.8863137547067	0.762136802045789	43.324205142661505	1.4034	1.4819	1.6283	1.846	2.1513	2.0362	2.0058	1.7636	1.6249	1.5013	1
ENCFF956IEA	ChIP-seq	human	y2017	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	1.0	2.0	0.0					9.18	72.31	18.51	94.57	9.18	72.31	18.51	15.97	70.35	12.48	17.17	94.57	3.37538863879263	0.207071606697542	1.41256031997927	0.692465265407909	1.79300126307608	15.1672361304531	29.4332148524792	0.8034904621562969	47.115571460958	1.4654	1.5764	1.668	1.8352	2.4377	2.6509	1.9172	1.7264	1.6133	1.5351	1
ENCFF166DDB	ChIP-seq	human	y2015	paired-end	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0					3.19	88.22	8.59	97.89	3.19	88.22	8.59	11.05	74.62	16.58	8.79	97.89	13.166027703257198	1.0715903509661802	1.77788178858865	1.6002040933164499	1.88635658276275	20.6388361859861	28.015624387946	0.692531209102241	31.1509476980745	1.3443	1.4834	1.7085	2.5713	7.0076	11.6221	4.5474	2.4024	1.795	1.5519999999999998	1
ENCFF581WJA	ChIP-seq	human	y2016	paired-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0					16.54	69.28	14.18	92.75	16.54	69.28	14.18	40.38	73.49	10.35	16.16	92.75	3.98073777902592	0.24193947573382396	1.5301282834823502	0.6674296936005749	1.69185901444262	16.149535769160398	30.856223299529198	0.7669329852906859	44.115213699734404	1.473	1.5594	1.6883	1.9143	2.7219	2.8724	2.0605	1.8093	1.6469999999999998	1.5464	1
