accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status	peak_type
ENCFF000ZCO	ChIP-seq	human	y2010	single-end	2.0	2.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	40.62	32.34	27.04	59.38	40.62	32.34	27.04	59.38									6.66809466843416	0.312813217368812	1.39593908629442	0.931468039703838	1.4848524038927902	17.0284158880016	30.0542169161628	1.15678246952698	40.9674173106146	1.7903	1.9414	2.1494	2.5839	4.7342	4.8275	2.6538	2.1604	1.9958	1.8022	0	narrow
ENCFF000YDZ	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	6.58	70.46	22.96	93.42	6.58	70.46	22.96	93.42									9.13170564826507	0.509334956658231	1.9832066368498105	1.32817491661175	1.7122388299986395	16.7653909814911	29.303060336370397	1.25250919408962	38.0143784996654	1.4321	1.6428	1.7743	2.1908	4.6013	7.2086	2.7126	2.095	1.8257	1.6667	0	narrow
ENCFF001FGF	ChIP-seq	human	y2011	single-end	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	2.0	1.0	2.0	0.0	2.94	79.66	17.4	97.06	2.94	79.66	17.4	97.06									26.116481336108894	2.65255721995117	1.3992515747988	3.45505880555519	2.13732386226001	24.781659059452892	16.657235128743	0.534431479290654	22.266001533839503	0.8876	0.9923	1.2513	2.5602	12.6532	29.5583	7.4936	2.3874	1.3609	1.1074	0	narrow
ENCFF000BLB	ChIP-seq	human	y2010	single-end	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	15.29	67.66	17.05	84.71	15.29	67.66	17.05	84.71									10.717408919875199	0.625085243455308	1.29499851576101	1.1905000681947602	1.6042818289033502	17.1847797309115	26.8702414094654	0.7620764904567451	39.7506277929767	1.4442	1.5528	1.7293	2.2146	6.4478	7.7984	2.7217	1.8412	1.5737	1.4580000000000002	0	narrow
ENCFF000ZQF	ChIP-seq	human	y2010	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	13.81	62.05	24.14	86.19	13.81	62.05	24.14	86.19									5.50420100210353	0.307050658311766	1.55352290666548	0.884612744721999	1.90720650519422	17.1860553377557	31.8430306969909	1.00159884366458	39.8127213045918	1.5522	1.6621	1.8303	2.1584	3.6249	4.0514	2.3868	1.9678	1.8009	1.6673	0	narrow
ENCFF001FYK	ChIP-seq	human	y2011	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	1.3	78.99	19.71	98.7	1.3	78.99	19.71	98.7									21.687440134460306	1.89049601298015	1.57422523700228	2.8816785845527297	2.050639469388	23.4027321778908	19.367117076413	0.6658754877096171	26.4797958196032	0.9933	1.1217	1.4686	3.0884	12.589	21.3875	7.3647	2.4816	1.4489	1.1825	0	narrow
ENCFF000NUL	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	11.25	69.18	19.58	88.75	11.25	69.18	19.58	88.75									11.766830129060097	0.4680222418285901	2.0307979563781102	1.05197283378132	2.02094917619057	18.0587643884523	30.0671974064879	1.12429981328354	33.4111660545376	1.5982	1.7378	1.9616	2.3528	7.2084	7.3485	2.8544	2.2230000000000003	1.9168	1.7484	0	narrow
ENCFF000YSE	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	1.82	73.84	24.34	98.18	1.82	73.84	24.34	98.18									7.23450326417168	0.318539525563958	1.73106134057268	0.8478564734018491	1.76358186284015	17.645211201603	30.1769237605843	1.03510196496671	39.2472206062956	1.6653	1.7922	2.0323	2.2895	4.7115	4.6355	2.5446	2.1137	1.921	1.8130000000000002	0	narrow
ENCFF000VOU	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	1.88	70.85	27.27	98.12	1.88	70.85	27.27	98.12									4.97191927536481	0.249449343099898	1.5289123907649198	0.7127989731170359	1.49043457711267	15.8951747205814	30.818102952894503	0.838432569398928	43.4947751976659	1.4685	1.5406	1.7014	1.9217	3.3147	3.6059	2.06	1.739	1.6374	1.5265	0	narrow
ENCFF000ZBH	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.06	72.12	25.82	97.94	2.06	72.12	25.82	97.94									5.01886601588185	0.24399372818775	1.6737646047240902	0.727530221030803	1.65059936270295	17.0658034494967	31.253350867432104	0.924889990389965	41.4412017601538	1.5857	1.6644	1.8636	2.1185	3.4621	3.5786	2.3091	1.9629	1.7638	1.6738	0	narrow
ENCFF000RNQ	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	42.35	39.58	18.07	57.65	42.35	39.58	18.07	57.65									15.3937640792013	0.635686964234419	1.7186830686737498	1.41842756424147	2.30357151856313	15.1563011827789	27.0840745649621	1.05255731211353	35.2369337452313	1.5753	1.6774	1.8493	2.2216	7.0451	11.449000000000002	2.7215	2.0647	1.8027	1.7079	0	narrow
ENCFF877SXD	ChIP-seq	human	y2016	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	1.51	79.8	18.69	98.49	1.51	79.8	18.69	98.49									8.95710588513591	0.566822964799843	1.73545054156401	1.13915879663134	1.7892761705821398	20.9878857252828	30.1109790250445	0.8591051514234219	33.8542157395361	1.5917	1.7309999999999999	1.9911	2.6451	5.7016	6.1757	3.7863	2.4329	2.0153	1.8045	0	narrow
ENCFF000WSS	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	4.02	70.11	25.86	95.98	4.02	70.11	25.86	95.98									4.2002737005280215	0.209312276962328	1.51635340470539	0.704435724781605	1.4842602011981498	15.8239677695425	31.217805874469104	0.963805325453342	43.87978572235951	1.4357	1.5191	1.6492	1.8754	2.8927	3.0451	1.9837	1.7236	1.5711	1.4801	0	narrow
ENCFF000PDT	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	16.18	62.41	21.41	83.82	16.18	62.41	21.41	83.82									12.0657080840917	0.43278882310381	1.62721260356055	0.941190857119565	1.7918904321774	16.336937359244303	28.8727313489112	0.95535559609094	36.976184895700605	1.5155	1.6636	1.8144	2.0956	7.4625	8.4704	2.4295	1.8925	1.724	1.5819999999999999	0	narrow
ENCFF000PPW	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	35.97	46.9	17.13	64.03	35.97	46.9	17.13	64.03									6.54936194443854	0.347322310856502	1.63809905260102	0.798618802132482	1.60431755818458	16.5374575076337	30.2783332170198	0.9114934960509028	41.3349961110825	1.4755	1.595	1.7434	2.0933	4.1211	4.7972	2.4332	1.9565	1.7363	1.5935	0	narrow
ENCFF011ZDE	ChIP-seq	human	y2016	single-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	5.72	72.56	21.72	94.28	5.72	72.56	21.72	94.28									4.397829113790049	0.26586601038662	1.6230227664785	0.730450984168017	1.74027804523453	17.4431090090971	30.5512006315452	0.9323962321029432	42.315847207196995	1.6579	1.8434	2.0275	2.3181	3.1226	3.1559	2.4352	2.0917	1.8989	1.7794	0	narrow
ENCFF000CRB	ChIP-seq	human	y2010	single-end	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	5.49	67.03	27.47	94.51	5.49	67.03	27.47	94.51									4.66774778520388	0.302336447183457	1.60744902108988	1.00842727526845	1.9817366988613896	16.6597877388241	29.260335294752803	0.979969705807262	43.532210033008795	1.5882	1.7266	1.9318	2.3123	3.0708	3.5605	2.6909	2.1172	1.8389	1.6742	0	narrow
ENCFF002BAJ	ChIP-seq	human	y2014	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	3.32	76.41	20.26	96.68	3.32	76.41	20.26	96.68									15.1198358967771	1.14125602390897	1.8031082467088	1.8991495775987897	2.20152421706746	26.1971045094265	23.8367156875536	0.9335177219839308	26.8677881189748	1.4787	1.7063	2.1827	3.7654	9.2641	11.7492	7.1226	3.5521	2.3681	1.8989	0	narrow
ENCFF000CRA	ChIP-seq	human	y2010	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	7.73	67.68	24.59	92.27	7.73	67.68	24.59	92.27									4.86370085633497	0.313553437918231	1.58688630165934	1.04511104179035	1.97087857351299	16.9249423910965	28.0519637340632	1.02760196021212	44.215361703412285	1.6712	1.8161	2.0580000000000003	2.472	3.2753	3.7458	2.9117	2.239	1.9071	1.745	0	narrow
ENCFF001HHL	ChIP-seq	human	y2011	single-end	2.0	2.0	0.0	2.0	1.0	0.0	2.0	2.0	2.0	0.0	1.0	0.0	25.92	53.16	20.92	74.08	25.92	53.16	20.92	74.08									6.30436897532976	0.30726324920752	1.7809512999910802	0.9665820814450292	2.1402020316667603	15.3613383381841	29.408295297007605	1.10156712364306	42.629431603525	1.6406	1.7809	1.9583	2.1661	4.3386	4.3469	2.3636	1.9608	1.7985	1.6952	0	narrow
ENCFF688BTY	ChIP-seq	human	y2016	single-end	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	0.0	2.83	78.32	18.85	97.17	2.83	78.32	18.85	97.17									21.531119191789497	1.8213617391688	1.48581078777255	2.57319242733908	1.94481159606324	21.2827152149191	21.287027435752893	0.7301692997956211	27.3437923073992	1.1791	1.2846	1.5133	2.6412	11.1699	20.6848	5.6506	2.3328	1.6007	1.3656	0	narrow
ENCFF000QKR	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	1.0	12.28	59.39	28.33	87.72	12.28	59.39	28.33	87.72									5.089462578045532	0.26344312487183896	1.9368322378422704	0.8193202399675951	2.04905820092993	15.9073989334998	30.4604092863702	1.04821675874044	42.4258586397324	1.56	1.7048	1.8925	2.1169	3.2939	3.7216	2.2437	1.9386	1.7316	1.6476	0	narrow
ENCFF030MWT	ChIP-seq	human	y2016	single-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	0.9	71.29	27.81	99.1	0.9	71.29	27.81	99.1									3.67663672823815	0.202548397769547	1.5594612696798795	0.643656038928027	1.4995440643635902	17.1841334398528	31.452598833127603	0.8682951235061049	42.9131261045343	1.5805	1.6771	1.8771	2.1158	2.6416	2.6148	2.2042	1.9328	1.7663	1.6464	0	narrow
ENCFF001QXC	ChIP-seq	human	y2010	single-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0	4.66	69.58	25.76	95.34	4.66	69.58	25.76	95.34									5.12619802014199	0.375831632276877	1.6333172065437702	0.967910382184712	1.9040048642976104	16.5355817916089	29.8233157016012	0.994474133673242	42.6393662676717	1.5987	1.7251	1.8128	2.2322	3.3357	3.9622	2.6006	1.9521	1.6984	1.652	0	narrow
ENCFF000OJL	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	18.78	59.99	21.22	81.22	18.78	59.99	21.22	81.22									5.86007319771895	0.29951890535770004	1.6533321984849798	0.822663732273061	1.95791739114575	17.972552881906896	30.6466811765135	0.981238524859259	39.8060219917399	1.631	1.7646	1.9285	2.1615	3.6277	3.9148	2.4163	2.0518	1.8615	1.7257	0	narrow
ENCFF331BDZ	ChIP-seq	human	y2016	single-end	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	23.14	59.66	17.2	76.86	23.14	59.66	17.2	76.86									3.84409913127589	0.229777830840617	1.60915306987634	0.6442075953158111	1.52031778344831	15.4801051453641	31.5218557064024	0.8291630663755409	44.321320671101	1.3686	1.4756	1.6056	1.7674	2.6626	3.0054	1.8719	1.6853	1.5513	1.4504	1	narrow
ENCFF002DZQ	ChIP-seq	human	y2014	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	5.09	67.81	27.1	94.91	5.09	67.81	27.1	94.91									3.4070389737723703	0.190170765585424	1.53883078682899	0.624948933736416	1.49930549881526	15.913064792875199	31.573147315957197	0.816855952283683	44.43663698014539	1.4869999999999999	1.5455	1.6937	1.8783	3.3265	2.8363	1.9384	1.7379	1.6258	1.5191	1	narrow
ENCFF000YEN	ChIP-seq	human	y2012	single-end	2.0	0.0	1.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	59.17	30.09	10.75	40.83	59.17	30.09	10.75	40.83									4.40227336463211	0.200240894335352	1.5138615119852	0.630481405338009	1.41812921539868	16.219815072238	31.712912057427307	0.806612690733235	43.095673787912105	1.4345	1.5521	1.7011	1.8564	2.9575	2.8767	1.9337	1.7716	1.6261	1.5211	1	narrow
ENCFF000YEB	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	58.89	30.45	10.66	41.11	58.89	30.45	10.66	41.11									10.486622337723	0.5588907904255122	1.8910731407449	1.4081432048236695	1.70212680331572	16.5043317809148	28.7490203061977	1.25189524847248	37.4478963873822	1.4566	1.6383	1.7891	2.1756	5.047	8.2454	2.7775	2.0872	1.8375	1.6496	1	narrow
ENCFF000YST	ChIP-seq	human	y2012	single-end	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	65.2	25.26	9.54	34.8	65.2	25.26	9.54	34.8									3.46999281629605	0.180505781461173	1.58903937237967	0.6130499896505961	1.44790191200166	16.9212755336031	31.782309418769398	0.8941073334659141	43.101817842372505	1.6025	1.6996	1.9233	2.0562	2.8362	2.7989	2.1086	1.8946	1.7442	1.6255	1	narrow
ENCFF000ZKU	ChIP-seq	human	y2010	single-end	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	0.0	67.47	22.74	9.78	32.53	67.47	22.74	9.78	32.53									3.4948011222974102	0.20851867208224806	1.58492305338964	0.717034526344603	1.7846863565186202	16.1915956508963	32.2427028528414	0.8770464416972941	42.8986913239325	1.5717	1.6926	1.8137	1.9645	2.3852	2.5576	2.0583	1.8895	1.7344	1.6521	1	narrow
ENCFF000WZB	ChIP-seq	human	y2010	single-end	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	34.54	47.98	17.48	65.46	34.54	47.98	17.48	65.46									6.1998350728361284	0.3212162424127981	1.6215494113546598	0.83779383300974	1.6666482521436998	16.8637522838194	30.1375765751197	0.8822900166835579	41.469338312620295	1.5687	1.6898	1.845	2.1059	3.7432	4.2207	2.3967	1.9451	1.7648	1.6469	1	narrow
ENCFF000ZSP	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	1.0	51.96	33.29	14.76	48.04	51.96	33.29	14.76	48.04									5.89877124489028	0.24066526539273805	1.50473812894613	0.669927336244189	1.40393116872502	16.405298470337602	31.6295712525593	0.806758405373142	41.4403387275316	1.3971	1.5392	1.7029	1.9294	3.9896	3.6373	2.0431	1.7552	1.5993	1.4915	1	narrow
ENCFF000YXF	ChIP-seq	human	y2012	single-end	2.0	0.0	1.0	0.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	53.55	33.55	12.9	46.45	53.55	33.55	12.9	46.45									7.92846842229558	0.407100900928061	5.29170874849887	1.42339599129723	3.1421436359708	17.1933050945397	35.8302054598351	2.73443977147681	26.0492319751579	1.9176	2.1609	2.3755	2.7377	4.1261	4.6393	3.1622	2.8411	2.6137	2.3464	1	narrow
ENCFF000WUD	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	56.3	30.56	13.14	43.7	56.3	30.56	13.14	43.7									4.46356970582806	0.236039618342094	1.49864983320876	0.7285957962756179	1.64602328722491	16.0551323990603	30.9780816031327	0.8900912787395892	43.503816478188	1.4961	1.6047	1.7779	1.9113	2.8892	3.1839999999999997	2.0829	1.8143	1.6779	1.5714	1	narrow
ENCFF000RYT	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	47.44	32.69	19.87	52.56	47.44	32.69	19.87	52.56									4.607890615027059	0.250950816881888	1.67935435633192	0.973409547275406	2.36807605724556	15.637873006931803	31.519402337884998	1.0255854337082602	41.9374578287131	1.7109999999999999	1.7708	1.886	2.1325	2.8682	3.4038	2.2215	2.0419	1.8782	1.7529	1	narrow
ENCFF000XQX	ChIP-seq	human	y2012	single-end	2.0	0.0	1.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	1.0	58.85	28.65	12.51	41.15	58.85	28.65	12.51	41.15									5.14688451649374	0.263802524967025	1.58919746895458	0.790394508368943	1.70782755986717	16.1488883620943	30.720432133659898	0.945292381131838	42.6872805444625	1.5483	1.7	1.8174	2.0703	3.4308	3.8839	2.2271	1.9183	1.7529	1.6291	1	narrow
ENCFF041JIR	ChIP-seq	human	y2014	single-end	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	4.37	66.73	28.89	95.63	4.37	66.73	28.89	95.63									6.95772212193383	0.35577939250516993	1.9628545278945	1.02193029029697	2.34877100367612	16.99751723022	30.5862067221877	1.1357028362231598	38.6335158750626	1.7649	1.9164	2.0929	2.445	4.511	4.9846	2.7121	2.2622	2.052	1.9285	1	narrow
ENCFF000YDH	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	66.73	24.68	8.59	33.27	66.73	24.68	8.59	33.27									5.20917067077654	0.255860102948435	1.53213864797075	0.6859871264089928	1.42536238453557	16.2231422441147	31.2988425855973	0.8567284155812758	42.5127678220664	1.4413	1.5656	1.6797	1.8923	3.2357	3.3931	2.1049	1.7930000000000001	1.6226	1.538	1	narrow
ENCFF000YJK	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	71.92	20.52	7.56	28.08	71.92	20.52	7.56	28.08									4.64097155044813	0.226881582576738	1.6246896889313602	0.6588889795379229	1.49512631942907	15.458056044412801	32.8020652439948	0.876835157321399	42.2164854333477	1.55724382235715	1.67084682209041	1.81860748052726	2.07287095121404	3.3129091003294904	3.3344015597384797	2.19357413843063	1.9086071543024297	1.71536691658047	1.62325637625621	1	narrow
ENCFF000VSW	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	57.49	31.3	11.21	42.51	57.49	31.3	11.21	42.51									3.76461951139158	0.19380830264193505	1.4970827071338897	0.616302267740171	1.39855162357669	16.4576397687316	31.7994073899329	0.8154997834146459	43.4570886454366	1.4280000000000002	1.5278	1.6663	1.851	2.6479	2.7709	1.9692	1.7521	1.6280000000000001	1.5319	1	narrow
ENCFF000WZQ	ChIP-seq	human	y2010	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	43.69	40.83	15.48	56.31	43.69	40.83	15.48	56.31									5.904917146449139	0.310028751775003	1.64028826141705	0.8407457171311741	1.77404782984899	16.6669849025545	30.310159395981607	0.8895865512843829	41.6632414435582	1.5552	1.6823	1.8278	2.0736	3.5761	4.0943	2.3179	1.9257	1.7758	1.6598	1	narrow
ENCFF002ATQ	ChIP-seq	human	y2014	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	2.3	75.86	21.84	97.7	2.3	75.86	21.84	97.7									5.46568568472219	0.353029172782764	1.79462344891755	0.928042608144637	1.85037017429875	19.75790280017	33.0161986348068	0.9391719004419632	35.8949755757153	1.6326	1.7956	1.9884	2.3116	3.3549	3.9187	2.6556	2.2125	2.0079	1.825	1	narrow
ENCFF000WEG	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	2.0	54.02	33.42	12.56	45.98	54.02	33.42	12.56	45.98									3.82660790246543	0.18572530833027	1.43985085419503	0.5975729469223531	1.38147715750395	16.023781726811098	31.4302969585082	0.8126870887078199	44.3020000565558	1.4296	1.5184	1.6748	1.8669	2.7689999999999997	2.7269	1.9414	1.714	1.6218	1.5244	1	narrow
ENCFF000CQI	ChIP-seq	human	y2010	single-end	2.0	0.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	2.0	0.0	28.24	50.9	20.86	71.76	28.24	50.9	20.86	71.76									7.37150554388363	0.431849938177907	2.5730053579147403	1.21945335196373	2.3207913227917403	17.707053750037698	32.3567788176399	1.4290453261492402	34.5905165914414	1.6678	1.7802	2.0027	2.3555	4.0096	5.1566	2.8665	2.258	1.9988	1.8532	1	narrow
ENCFF000VXZ	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	60.13	28.68	11.19	39.87	60.13	28.68	11.19	39.87									6.42643280532459	0.304161356233942	1.44726993182416	0.776739293156117	1.52980922902632	16.2407193866197	30.206145940806397	0.816592826364023	42.25212923064471	1.4646	1.5441	1.7245	1.945	3.9396	4.4264	2.2086	1.819	1.6547	1.5677	1	narrow
ENCFF000ZRO	ChIP-seq	human	y2012	single-end	2.0	0.0	1.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	59.15	29.73	11.13	40.85	59.15	29.73	11.13	40.85									8.523261147629428	0.269054580798212	1.41175353266745	0.694308328668912	1.47732485183307	15.4608885772539	30.193925408330497	0.795948925095124	41.1735346477234	1.3953	1.517	1.6192	1.8366	5.4019	5.2334	2.0411	1.7180000000000002	1.5277	1.4905	1	narrow
ENCFF000YLP	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	66.33	23.98	9.7	33.67	66.33	23.98	9.7	33.67									8.49592691467321	0.398827145286166	1.68082923736172	0.968190758518746	1.85772674585321	17.787690679763	29.518762040541	1.10136873437506	38.190677743627894	1.7506	1.8471	2.1269	2.5209	5.3957	5.7355	2.8045	2.1998	1.9861	1.8526	1	narrow
ENCFF000ZLX	ChIP-seq	human	y2010	single-end	2.0	0.0	2.0	0.0	1.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	61.25	28.15	10.6	38.75	61.25	28.15	10.6	38.75									2.99674188390797	0.156059330737043	1.37674534741828	0.546711074775577	1.34895671820316	15.6871846091268	31.9961901386612	0.745258816848769	45.14615208032121	1.4149	1.5024	1.6331	1.7893	2.0988	2.0866	1.8161	1.6206	1.5859999999999999	1.5095	1	narrow
ENCFF000WAY	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	0.0	2.0	1.0	56.3	31.52	12.18	43.7	56.3	31.52	12.18	43.7									5.04687722890676	0.26031101753988395	1.49802768624682	0.7314608071563778	1.59019377135324	16.5265627513448	30.867039040582398	0.8457831739733499	42.633744522896286	1.4759	1.5834	1.7241	1.9532	3.2338	3.5117	2.1682	1.8547	1.6836	1.5786	1	narrow
ENCFF000YCZ	ChIP-seq	human	y2012	single-end	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	66.1	25.4	8.49	33.9	66.1	25.4	8.49	33.9									4.34393098242817	0.226538227822079	1.59786038271658	0.710552066002437	1.57790728257923	16.6184130835904	31.839000652002802	0.8680606292079119	42.2177366936504	1.485	1.567	1.7624	1.9228	2.7991	2.9803	2.1265	1.8419999999999999	1.6447	1.546	1	narrow
ENCFF423PGB	ChIP-seq	human	y2016	single-end	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	36.93	46.38	16.69	63.07	36.93	46.38	16.69	63.07									5.06130309578867	0.26051418495195	1.69975159805921	0.7722565009947181	1.65200916896883	16.5418937291884	30.9675765317194	1.00057230353688	42.0441228867919	1.55	1.6709	1.8209	2.0794	3.3758	3.611	2.2141	1.9117	1.7566	1.6167	1	narrow
ENCFF000YMQ	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	60.49	28.15	11.36	39.51	60.49	28.15	11.36	39.51									4.07248730472301	0.210274993637212	1.60473553021213	0.649711351617764	1.55918604792088	16.359434903629	31.483882957019897	0.882205604909244	43.1780813063309	1.5405	1.6479	1.8119	1.9882	2.8607	2.9216	2.1122	1.8807	1.7144	1.5951	1	narrow
ENCFF224IEM	ChIP-seq	human	y2016	single-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0	4.65	65.28	30.07	95.35	4.65	65.28	30.07	95.35									2.57957626062566	0.15168570313728902	1.1901965070408702	0.542493447381915	1.28743878945616	14.3270977060219	28.1083311712588	0.7660894097842901	51.047091005293204	1.3974	1.4887	1.5955	1.7195	2.069	2.0585	1.7225	1.5947	1.4898	1.4228	1	narrow
ENCFF000XOT	ChIP-seq	human	y2012	single-end	2.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	59.38	29.45	11.18	40.62	59.38	29.45	11.18	40.62									4.10615531119021	0.20315907388627105	1.54904651116546	0.6528929454420122	1.42863139940035	16.188872759892302	31.9111093435498	0.8420220017189529	43.118110653754606	1.54998287039621	1.6577953926291298	1.80085221147016	2.0108950847340803	2.8580716553764502	2.83760369430279	2.0834633103588702	1.8243848939879999	1.7353985177693605	1.5864311647145501	1	narrow
