accession,assay,organism,year,runType,FastQC_Basic_Statistics,FastQC_Per_base_sequence_quality,FastQC_Per_tile_sequence_quality,FastQC_Per_sequence_quality_scores,FastQC_Per_base_sequence_content,FastQC_Per_sequence_GC_content,FastQC_Per_base_N_content,FastQC_Sequence_Length_Distribution,FastQC_Sequence_Duplication_Levels,FastQC_Overrepresented_sequences,FastQC_Adapter_Content,FastQC_Kmer_Content,BowtieSE_no_mapping,BowtieSE_uniquely,BowtieSE_multiple,BowtieSE_overall,BowtieMI_no_mapping,BowtieMI_uniquely,BowtieMI_multiple,BowtieMI_overall,BowtiePE_con_no_mapping,BowtiePE_con_uniquely,BowtiePE_con_multiple,BowtiePE_dis_uniquely,BowtiePE_cod_no_mapping,BowtiePE_cod_uniquely,BowtiePE_cod_multiple,BowtiePE_overall,readsAnno_Promoter,readsAnno_5_UTR,readsAnno_3_UTR,readsAnno_1st_Exon,readsAnno_Other_Exon,readsAnno_1st_Intron,readsAnno_Other_Intron,readsAnno_Downstream,readsAnno_Distal_Intergenic,TSS_-4500,TSS_-3500,TSS_-2500,TSS_-1500,TSS_-500,TSS_+500,TSS_+1500,TSS_+2500,TSS_+3500,TSS_+4500,status
ENCFF000ZRG,ChIP-seq,human,y2012,single-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,5.22,71.64,23.14,94.78,5.22,71.64,23.14,94.78,,,,,,,,,7.51712194128641,0.39455565613779,1.53114610656027,0.866732123523944,1.56925086844583,16.685954262189,30.7351194856462,0.810683849427723,39.8894357067828,1.4086,1.4826,1.6322,1.9501,4.3944,5.2732,2.3775,1.7867,1.6141,1.4832,0
ENCFF087KQG,ChIP-seq,human,y2015,paired-ended,2,2,2.0,2,1,2,2,2,2,2,2,0,,,,,3.68,81.69,14.62,97.37,3.68,81.69,14.62,10.75,79.85,10.89,9.26,97.37,2.60969553376447,0.146605003330495,1.48080538949925,0.485135032588258,1.34779639294778,15.7965573646091,32.284403166921,0.673265824065564,45.1757362922741,1.3365,1.3953,1.4673,1.5949,4.0001,4.8083,1.7254,1.5294,1.4431,1.3715,0
ENCFF001HXN,ChIP-seq,human,y2011,single-ended,2,2,2.0,2,1,2,2,2,2,1,2,0,1.67,71.08,27.25,98.33,1.67,71.08,27.25,98.33,,,,,,,,,2.26814439557167,0.121939980007515,1.35197408066471,0.484012595063051,1.33030036328796,14.9808937066209,30.8832242389132,0.700952326936886,47.878558312934,1.3743,1.4519,1.5233,1.6208,1.77,1.7235,1.6572,1.5727,1.4980000000000002,1.4037,0
ENCFF000PJU,ChIP-seq,human,y2012,single-ended,2,0,,2,1,1,2,2,2,0,2,1,24.47,55.63,19.9,75.53,24.47,55.63,19.9,75.53,,,,,,,,,13.9186539555487,0.584385981191526,2.08962871217225,1.71170426075274,1.9684952010554,16.4344184582861,27.8125970782718,1.22172374700948,34.2583926057119,1.504,1.6482,1.8777,2.3814,6.6849,11.2025,2.9896,2.2768,1.9521,1.7646,1
ENCFF002BXV,ChIP-seq,mouse,y2014,single-ended,2,2,0.0,2,1,2,2,2,2,2,2,0,14.92,54.6,30.48,85.08,14.92,54.6,30.48,85.08,,,,,,,,,1.33583720777615,0.181127046387303,1.08898345726502,0.323080573266092,1.56441671336191,10.6124900930371,24.2502259039946,1.20509053828252,59.4387484666293,1.0914,1.2919999999999998,1.3328,1.4497,2.109,6.1935,1.9086,1.581,1.4494,1.193,1
ENCFF001NNJ,ChIP-seq,mouse,y2012,single-ended,2,0,2.0,0,2,2,2,2,2,0,2,0,57.86,28.64,13.5,42.14,57.86,28.64,13.5,42.14,,,,,,,,,6.40182413446938,0.484888841805772,1.2361336017071,0.61958018675182,1.69357971255757,11.3422219531758,22.8494029692631,1.28466284284496,54.0877057574244,1.1423,1.2838,1.4206,1.6701,5.3667,8.4011,2.3027,1.7621,1.5621,1.2749,1
ENCFF000ZQQ,ChIP-seq,human,y2012,single-ended,2,2,0.0,2,2,1,2,2,2,2,2,0,8.74,64.38,26.88,91.26,8.74,64.38,26.88,91.26,,,,,,,,,3.87695591993294,0.225396123757037,1.53407881429213,0.666206979437314,1.58408762439819,15.9859119783832,31.4121530575142,0.871945872337998,43.843263629947,1.4437,1.5495,1.679,1.855,2.9881,3.2493,1.9449,1.7393,1.5865,1.5190000000000001,0
ENCFF394CAP,DNase-seq,human,y2016,paired-ended,2,2,2.0,2,0,2,2,2,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF754VPL,DNase-seq,human,y2015,paired-ended,2,2,1.0,2,0,0,2,2,2,0,2,0,,,,,36.19,47.73,16.08,77.76,36.19,47.73,16.08,21.82,78.6,8.56,12.83,77.76,12.4232803360728,0.470670888866455,1.58981480146115,1.11306608759073,1.85497279400706,15.2568859697015,27.7644317439649,1.36689254199365,38.1599848363417,1.4324,1.5428,1.7409,2.2412,8.3955,8.7571,2.7539,1.8988,1.6825,1.5528,0
ENCFF000OOO,ChIP-seq,human,y2012,single-ended,2,2,,2,2,1,2,2,2,0,2,0,10.74,64.39,24.87,89.26,10.74,64.39,24.87,89.26,,,,,,,,,5.35035944156091,0.271148797074304,1.53455453114823,0.763585758265942,1.61950976782947,15.9020021117445,30.5626463960775,0.893648180137466,43.1025450161617,1.4553,1.5312,1.6994,1.9046,3.5616,3.9029,2.1195,1.7842,1.6304,1.5157,0
ENCFF000VFV,ChIP-seq,human,y2011,single-ended,2,0,2.0,0,1,2,2,2,2,0,2,2,54.11,34.31,11.57,45.89,54.11,34.31,11.57,45.89,,,,,,,,,1.90620670796563,0.104654880174686,1.0109601105059,0.433900540666614,1.17694013660428,15.1023727804821,30.5536956945726,0.645522560616388,49.0657465884118,1.3969,1.483,1.5763,1.723,1.6987,1.5851,1.6755,1.5814,1.541,1.4182,1
ENCFF882UZC,ChIP-seq,human,y2017,paired-ended,2,2,2.0,2,0,1,2,1,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF326QAT,DNase-seq,human,y2017,paired-ended,2,2,1.0,2,0,0,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF000PRJ,ChIP-seq,human,y2012,single-ended,2,2,,2,1,0,2,2,1,0,2,0,28.56,50.81,20.63,71.44,28.56,50.81,20.63,71.44,,,,,,,,,5.86994627119215,0.303915373299345,1.70415160446287,0.801899649736767,1.78796568624949,16.8248857382326,31.2116086076347,0.983207578181387,40.5124194910107,1.5519,1.6968,1.8592,2.1286,4.3788,4.7807,2.3298,1.9396,1.7829,1.6397,0
ENCFF068YPN,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,1,1,2,2,2,2,2,0,,,,,3.11,85.96,10.93,98.05,3.11,85.96,10.93,6.8,67.29,18.26,14.46,98.05,7.5707848193587,0.486792777954769,1.95057735887618,0.951344766301397,1.68649302821374,18.3044703987112,33.4075694824308,0.911672006459847,34.7302953616934,1.4075,1.4971,1.6587,2.0379,4.1514,5.1478,2.371,1.8256,1.6514,1.5363,1
ENCFF001RGI,RNA-seq,human,y2013,single-ended,2,2,0.0,2,0,1,2,2,0,1,1,0,29.05,36.32,34.62,70.95,29.05,36.32,34.62,70.95,,,,,,,,,12.9458454085384,1.89378865867901,43.2236472165751,1.86123967299624,15.7115359660885,4.26305203512263,7.74027855876119,0.377503352221117,11.9831091310178,2.1748,2.2889,2.772,3.0460000000000003,9.7368,31.0874,7.3582,3.4146,2.4727,2.4093,1
ENCFF000YZT,ChIP-seq,human,y2010,single-ended,2,0,2.0,0,2,2,2,2,2,2,2,0,45.98,39.0,15.02,54.02,45.98,39.0,15.02,54.02,,,,,,,,,3.88239457255637,0.206540552214607,1.58215943876128,0.650242789078192,1.49465600402333,17.0966299517261,31.6466361874865,0.882233355335935,42.5585071488177,1.557,1.6782,1.8030000000000002,2.0744,3.0678,3.0804,2.1877,1.9149,1.732,1.6403,0
ENCFF001NHA,ChIP-seq,mouse,y2012,single-ended,2,0,2.0,0,2,0,0,2,2,0,2,0,62.48,27.19,10.33,37.52,62.48,27.19,10.33,37.52,,,,,,,,,6.08845120715122,0.409671718545655,1.26810827585234,0.542467420720563,1.43405252583874,11.6825961055998,24.167507974795,1.23264235235798,53.1745024191387,1.1463,1.2494,1.3733,1.6165,5.0149,7.1312,2.1463,1.719,1.4941,1.2658,1
ENCFF000YEV,ChIP-seq,human,y2012,single-ended,2,0,1.0,0,2,0,0,2,2,0,2,0,64.2,25.9,9.9,35.8,64.2,25.9,9.9,35.8,,,,,,,,,4.58340020044995,0.22921542919605,1.64629364404085,0.702886943602508,1.54041650391463,17.3176243551739,31.5086937344755,0.951784014671402,41.5196851744752,1.5959999999999999,1.7189,1.8658,2.1456,3.16,3.177,2.3062,1.9825,1.8194,1.6695,1
ENCFF749ZLB,DNase-seq,human,y2017,paired-ended,2,2,0.0,2,1,2,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF000YRT,ChIP-seq,human,y2012,single-ended,2,0,1.0,0,2,1,1,2,2,0,2,0,57.13,31.46,11.41,42.87,57.13,31.46,11.41,42.87,,,,,,,,,5.80156990311859,0.259225958964308,1.62506187681211,0.703122632264843,1.48170971945811,16.9242425773081,31.2377382888662,0.888702556901411,41.0786264863063,1.5379,1.6514,1.8283,2.0658,3.7579,4.0558,2.271,1.9007,1.7545,1.6438,1
ENCFF736BPA,ChIP-seq,human,y2016,paired-ended,2,2,0.0,2,1,2,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF995EWG,ChIP-seq,human,y2014,single-ended,2,0,0.0,2,2,1,0,2,2,2,2,0,2.83,68.93,28.24,97.17,2.83,68.93,28.24,97.17,,,,,,,,,2.92458111284237,0.169050347295902,2.03820355965669,0.604458563971359,1.8492471045202,15.4145017511312,35.8998065975106,0.718236621984023,40.3819143410876,1.3877,1.4581,1.5228,1.5989,1.7151,1.7609,1.6378,1.5828,1.5343,1.486,1
ENCFF665WBA,DNase-seq,human,y2015,paired-ended,2,2,1.0,2,0,0,2,2,1,0,0,0,,,,,68.62,25.31,6.07,36.09,68.62,25.31,6.07,4.15,97.17,1.15,1.69,36.09,4.93273727832526,0.232246658549909,1.49271918601109,0.665553452358455,1.41175814541388,15.7044798098242,31.067560129579,0.824893867717508,43.6680514722208,1.3537,1.4378,1.5984,1.7961,4.302,4.7052,2.0182,1.6455,1.521,1.4329,1
ENCFF500ECS,ChIP-seq,human,y2016,paired-ended,2,2,0.0,2,1,1,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF000XDR,ChIP-seq,human,y2012,single-ended,2,2,0.0,2,2,1,2,2,2,2,2,0,5.16,67.84,27.0,94.84,5.16,67.84,27.0,94.84,,,,,,,,,5.22327625514224,0.254976438438153,1.65572923564696,0.754010419457472,1.76714241374325,16.0953624011865,30.6495428723369,0.908391474768757,42.6915684892798,1.5223,1.6477,1.7625,2.0006,3.4598,3.7112,2.1945,1.8618,1.7214,1.6072,0
ENCFF513PYY,ChIP-seq,human,y2016,single-ended,2,2,2.0,2,0,1,2,2,0,2,2,0,1.98,76.08,21.94,98.02,1.98,76.08,21.94,98.02,,,,,,,,,3.06643849223356,0.196240769070196,2.47640522407852,0.636421116958893,2.3833269970221,14.2632550756878,36.4645803563595,0.751886523220648,39.7614454453687,1.4797,1.5412,1.6369,1.6578,1.7259,1.7133,1.7105,1.7046,1.6431,1.6304,0
ENCFF140MGC,DNase-seq,human,y2015,paired-ended,2,0,1.0,2,0,0,2,2,1,0,2,0,,,,,27.73,53.54,18.73,76.15,27.73,53.54,18.73,5.02,90.54,5.28,4.18,76.15,9.18608807758797,0.415365231914208,1.62747223768643,0.940080283629758,1.61633801166164,16.2669870198365,31.0651938234346,1.02751325851915,37.8549620557297,1.1679,1.2615,1.4256,1.8745,11.4169,13.5886,2.4842,1.5778,1.3824,1.2834,0
ENCFF000VQL,ChIP-seq,human,y2012,single-ended,2,0,2.0,0,2,2,1,2,2,0,2,2,54.94,31.45,13.61,45.06,54.94,31.45,13.61,45.06,,,,,,,,,4.0291321060085,0.220918470564435,1.62502528828647,0.726785353024479,1.73518106413109,16.0174994942343,31.1510216467732,0.92403398745701,43.5704025895205,1.5719999999999998,1.6857,1.8292,2.0519,2.8742,3.0014,2.097,1.8689,1.7558,1.6594,1
ENCFF002BAJ,ChIP-seq,human,y2014,single-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,3.32,76.41,20.26,96.68,3.32,76.41,20.26,96.68,,,,,,,,,15.1198358967771,1.14125602390897,1.8031082467088,1.89914957759879,2.20152421706746,26.1971045094265,23.8367156875536,0.933517721983931,26.8677881189748,1.4787,1.7063,2.1827,3.7654,9.2641,11.7492,7.1226,3.5521,2.3681,1.8989,0
ENCFF000ZOW,ChIP-seq,human,y2010,single-ended,2,0,2.0,0,2,0,1,2,2,0,2,0,58.27,28.55,13.18,41.73,58.27,28.55,13.18,41.73,,,,,,,,,2.80768561848561,0.149853786386562,1.36880614461194,0.606695491443571,1.54373667797817,15.1758810229695,30.6640079922019,0.794265514214875,46.8890677517078,1.4792,1.5501,1.6625,1.7679,1.9749,2.082,1.7844,1.672,1.59,1.5092,1
ENCFF795AUA,DNase-seq,human,y2016,paired-ended,2,2,1.0,2,0,1,2,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF000ITL,RNA-seq,human,y2011,single-ended,2,2,1.0,2,0,0,2,2,0,0,2,1,75.58,5.3,19.12,24.42,75.58,5.3,19.12,24.42,,,,,,,,,29.0240190581511,0.0100768423826823,0.190555673262261,20.328737604192,0.98727217292895,4.20630655304812,12.8850516502767,8.49542408003597,23.8725563657222,0.4594,0.2828,4.0881,1.0903,23.6886,59.1706,4.2505,0.3089,0.9779,0.10800000000000001,1
ENCFF002EQZ,DNase-seq,human,y2014,paired-ended,2,2,0.0,2,0,2,2,2,1,1,2,0,,,,,15.78,52.2,32.02,86.87,15.78,52.2,32.02,5.52,88.07,5.49,6.44,86.87,10.5248107377912,0.49879137294969,1.46182064063936,0.897794683828228,1.66646063658826,14.5444823903858,30.7414253011887,0.946348278209117,38.7180659584197,0.9693,1.0445,1.1637,1.4856,19.1264,25.299,2.4313,1.1895,1.1007,1.0391,0
ENCFF000VXB,ChIP-seq,human,y2012,single-ended,2,0,1.0,0,1,1,1,2,2,0,2,0,61.26,26.67,12.07,38.74,61.26,26.67,12.07,38.74,,,,,,,,,3.8148827224009,0.205283809161864,1.42233075456708,0.654765394264182,1.58829629599681,15.7896705149379,30.891422957421,0.865305115822116,44.7680424354281,1.4787,1.5754,1.7388,1.8734,2.6010000000000004,2.6951,1.9393,1.7532,1.6662,1.5512,1
ENCFF002BBM,ChIP-seq,human,y2014,single-ended,2,2,2.0,2,1,1,2,2,1,2,2,0,6.72,74.0,19.29,93.28,6.72,74.0,19.29,93.28,,,,,,,,,14.9497978941567,1.25155765824752,1.47785183464232,1.78883032060353,1.77213483914507,23.9793378330673,23.5079419198396,0.655146784460329,30.6174009158377,1.2803,1.4284,1.804,2.8689999999999998,8.8207,13.3234,6.0709,3.0707,2.2209,1.7811,0
ENCFF649CYF,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,,,,,8.3,80.67,11.03,93.65,8.3,80.67,11.03,5.56,81.07,13.36,5.57,93.65,4.35598279787503,0.282620794333418,1.77475335188464,0.691221856817607,1.827169238553,17.0788768024285,31.8330381988363,0.90361750569188,41.2527194535796,1.7112,1.8271,2.0319,2.2606,3.2837,3.4141,2.4195,2.1243,1.9514,1.811,1
ENCFF318ZNB,ChIP-seq,human,y2016,single-ended,2,2,1.0,2,0,2,2,2,2,2,2,0,5.54,69.33,25.12,94.46,5.54,69.33,25.12,94.46,,,,,,,,,2.48662358278471,0.143232419278157,1.49024166189897,0.505543960869951,1.35788765421156,15.8078429318528,32.8037494258616,0.721601302186158,44.6832770610561,1.4248,1.4942,1.6109,1.7419,1.8303,1.7741,1.7852,1.6629,1.5726,1.4849,0
ENCFF000YFD,ChIP-seq,human,y2010,single-ended,2,0,2.0,0,1,1,1,2,2,1,2,0,64.03,25.91,10.06,35.97,64.03,25.91,10.06,35.97,,,,,,,,,5.59316753745475,0.220106449261493,1.48923086947138,0.705521597309041,1.5515366728701,16.1654035827873,30.5813579407321,0.897631157788429,42.7960441923254,1.5141,1.6139,1.7453,1.9479,4.165,4.1307,2.0961,1.8122,1.6978,1.6028,1
ENCFF000VVH,ChIP-seq,human,y2012,single-ended,2,0,2.0,0,2,0,0,2,2,0,2,2,65.33,25.71,8.96,34.67,65.33,25.71,8.96,34.67,,,,,,,,,4.03331996034589,0.205546522332721,1.44549530749618,0.623107107523872,1.33928616542554,16.3096213760299,31.6302143282297,0.769738377880203,43.643670854736,1.4186,1.5259,1.6334,1.8473,2.8169,2.9595,1.9535,1.7218,1.6106,1.5164,1
ENCFF531WQP,ChIP-seq,human,y2016,paired-ended,2,2,1.0,2,2,1,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF950WVE,DNase-seq,mouse,y2015,paired-ended,2,2,0.0,2,0,0,2,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF000ZGC,ChIP-seq,human,y2010,single-ended,2,2,2.0,2,1,2,2,2,2,2,2,0,1.42,80.72,17.86,98.58,1.42,80.72,17.86,98.58,,,,,,,,,3.44822381455986,0.154560283038518,1.31607678506561,0.557765396407882,1.27944921799138,17.4223450296693,31.5690384358016,0.757908887920651,43.4946321495451,1.4903,1.5928,1.7441,1.9103,2.449,2.1891,1.8888,1.7511,1.6612,1.604,0
ENCFF375CUH,ChIP-seq,human,y2015,paired-ended,2,2,1.0,2,0,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF001OBF,ChIP-seq,mouse,y2012,single-ended,2,2,0.0,2,2,2,2,2,1,2,2,0,12.49,61.81,25.7,87.51,12.49,61.81,25.7,87.51,,,,,,,,,2.80630258034579,0.257025843807372,1.43825529081849,0.449089111707386,1.47124094659753,12.0011297839288,25.2786127867331,1.41424738233099,54.8840962737305,1.2083,1.3787,1.505,1.7727,3.1323,6.1011,2.2383,1.8945,1.6214,1.3754,0
ENCFF675SLL,RNA-seq,human,y2016,single-ended,2,2,2.0,2,0,1,2,2,0,1,2,0,7.43,35.41,57.16,92.57,7.43,35.41,57.16,92.57,,,,,,,,,11.9106775243639,0.748072353098264,23.1419038830127,6.11455343832713,11.3338201043177,4.91503480074503,20.8182485033482,11.8976631612395,9.12002623154749,0.8687,1.1462,1.8914,3.9542,18.909000000000002,36.0085,5.9257,1.6567,1.2821,1.0323,1
ENCFF569DYW,DNase-seq,human,y2015,paired-ended,2,2,1.0,2,0,0,2,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF883UUC,DNase-seq,mouse,y2015,paired-ended,2,2,2.0,2,0,1,2,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF000YYF,ChIP-seq,human,y2012,single-ended,2,0,0.0,2,1,1,2,2,2,2,2,0,10.06,67.23,22.71,89.94,10.06,67.23,22.71,89.94,,,,,,,,,3.9763774354579,0.16292817919674,1.61078560288985,0.588643744194673,1.39297528888925,16.2010444787865,31.9878956087217,0.838999265206041,43.2403503966573,1.4661,1.6006,1.7619,1.9575,2.9728,2.6498,1.9786,1.8167,1.6724,1.5819999999999999,0
ENCFF001MYZ,ChIP-seq,mouse,y2012,single-ended,2,0,2.0,0,2,1,1,2,2,0,2,1,54.46,34.83,10.71,45.54,54.46,34.83,10.71,45.54,,,,,,,,,3.25468350160576,0.362211538365008,1.59461421158254,0.569720199617911,1.56861288441055,16.5086341472719,26.9188025736294,1.33018372598014,47.8925372175367,1.3337,1.4906,1.6587,2.1308,3.0912,4.4563,2.9585,2.3111,1.9169999999999998,1.6395,1
ENCFF885IQI,DNase-seq,human,y2017,paired-ended,2,2,2.0,2,1,1,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF001RQT,RNA-seq,human,y2013,single-ended,2,2,0.0,2,0,0,2,2,0,1,1,0,30.6,34.13,35.26,69.4,30.6,34.13,35.26,69.4,,,,,,,,,12.852810798969,2.016735550834,40.1656364614048,2.1241759842854,13.4530097472058,5.6571318959725,9.55224068334212,0.491605495499556,13.6866533824869,2.0282,2.2556,2.9392,3.2608,10.7535,33.0432,7.654,3.5052,2.4201,2.3049,1
ENCFF000YBU,ChIP-seq,human,y2012,single-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,2.61,71.76,25.63,97.39,2.61,71.76,25.63,97.39,,,,,,,,,4.72362654514938,0.280853323819524,1.63484811014396,0.822390425648365,1.55731191645146,16.5302097227346,31.5858128022898,1.02560620127382,41.8393409524891,1.4413,1.5381,1.6869999999999998,1.9538,3.3074,3.7235,2.2689,1.8302,1.6177,1.5341,0
ENCFF079BQU,DNase-seq,mouse,y2015,paired-ended,2,2,1.0,2,0,0,2,2,1,0,2,0,,,,,33.27,53.89,12.84,72.69,33.27,53.89,12.84,8.53,89.74,7.25,3.01,72.69,8.43340740509534,0.585391786592776,1.19525041256327,0.685071502576066,1.51825296698185,12.1435065713098,24.0083126841935,1.19202844194563,50.2387782287418,0.9995,1.1567,1.2329999999999999,1.5049,6.9282,8.8317,2.1055,1.5268,1.3191,1.139,1
ENCFF000IUH,RNA-seq,human,y2011,single-ended,2,0,1.0,0,0,1,2,2,0,0,0,0,91.37,2.73,5.89,8.63,91.37,2.73,5.89,8.63,,,,,,,,,19.1081803820591,0.0149333492622392,0.224213572494477,10.7866781724567,0.216960231424247,6.70902048962186,11.6467324231813,1.25685467397832,50.0364267055218,9.1564,0.1703,0.7787,5.0284,28.6913,31.32,0.7821,0.0964,0.6554,0.025,0
ENCFF368UTN,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,2,1,2,2,2,1,2,0,,,,,3.2,83.99,12.81,97.88,3.2,83.99,12.81,9.87,73.44,16.62,9.95,97.88,6.1349450896737,0.362017166947245,1.89162579539446,0.878301861947276,1.91066866819415,17.8352710469326,30.4530988223806,0.93178397278895,39.602287575741,1.7131,1.8745,2.0789,2.4794,4.3586,4.781000000000001,2.7943,2.2258,1.9988,1.8414,0
ENCFF001NRU,ChIP-seq,mouse,y2012,single-ended,2,0,0.0,0,2,1,1,2,2,0,2,1,71.84,20.67,7.5,28.16,71.84,20.67,7.5,28.16,,,,,,,,,4.12342405060744,0.324143564814629,1.38792198019324,0.556738202260755,1.46256956712448,13.2295242272667,25.3000993959783,1.37021581402087,52.2453631977336,1.2933,1.3973,1.557,1.829,3.7304,5.6835,2.3674,1.8982,1.6130000000000002,1.422,1
ENCFF686JJA,ChIP-seq,human,y2016,single-ended,2,2,2.0,2,1,1,2,2,2,2,2,1,1.25,71.49,27.27,98.75,1.25,71.49,27.27,98.75,,,,,,,,,2.54321815222966,0.142950019988774,1.36751480986436,0.54454266088944,1.35620802862231,15.3988265176325,31.3178659258033,0.735344594349032,46.5935292906206,1.3852,1.4913,1.6033,1.7081,1.8957,1.867,1.7676,1.6497,1.5277,1.4584,0
ENCFF042JKC,ChIP-seq,human,y2015,paired-ended,2,2,2.0,2,1,1,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF000XDX,ChIP-seq,human,y2010,single-ended,2,2,2.0,2,1,1,2,2,2,1,2,0,47.77,35.61,16.62,52.23,47.77,35.61,16.62,52.23,,,,,,,,,7.72538575150033,0.434840747745112,1.87358551080466,1.1993561340697,2.4710014005391,16.5414425854374,30.0915829912419,1.08282886779534,38.5799760108665,1.6882,1.8289,2.0235,2.3393,4.4094,5.5433,2.6871,2.1654,1.9765,1.8151,0
ENCFF889CFT,ChIP-seq,human,y2017,paired-ended,2,2,2.0,2,0,1,2,2,2,2,2,2,,,,,12.41,74.17,13.43,97.89,12.41,74.17,13.43,55.51,38.31,24.94,36.76,97.89,2.8349408767019,0.185431241569006,1.55272080597269,0.608145606565745,1.79253575956931,15.4319099721701,30.9782586679738,0.788209368176718,45.8278477013008,1.527,1.6295,1.7708,1.8801,2.2430000000000003,2.3214,1.9208,1.8019,1.6892,1.6075,0
ENCFF701LQT,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,2,1,2,2,2,0,2,0,,,,,5.94,83.5,10.57,96.13,5.94,83.5,10.57,8.86,71.51,20.49,8.0,96.13,7.87416616130989,0.381241156256317,1.85718617343845,0.89630078835658,1.84323832625834,18.103598140287,30.6062259955529,0.946735395189004,37.4913078633515,1.7264,1.8464,2.0389,2.4232,5.2529,5.5925,2.8223,2.2886,2.0247,1.8587,0
ENCFF001KFD,ChIP-seq,mouse,y2011,single-ended,2,2,2.0,2,1,2,2,2,2,2,2,0,15.63,69.59,14.78,84.37,15.63,69.59,14.78,84.37,,,,,,,,,25.1484151701721,5.33754193253965,1.16150132502822,7.2544294372433,4.51980737051952,24.1664531676581,10.7834679711456,0.671821333354683,20.9565622923389,0.7515,0.7244,0.8816,1.5972,12.7949,41.7366,5.2295,1.7798,1.2806,1.0738,0
ENCFF025FSC,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF570FNC,DNase-seq,human,y2016,single-ended,2,2,0.0,2,0,1,2,2,2,1,2,0,4.11,71.09,24.8,95.89,4.11,71.09,24.8,95.89,,,,,,,,,19.7603913982457,0.609512696901772,1.81584630658847,1.23345718058157,2.11400088023664,14.8836757044452,25.3055751732326,1.14635469442483,33.1311859653432,1.4749,1.6032,1.8441,2.3642,12.776,11.6149,3.0454,2.1022,1.7538,1.6459,1
ENCFF001NNH,ChIP-seq,mouse,y2012,single-ended,2,0,1.0,0,1,0,0,2,2,0,2,0,78.3,13.23,8.48,21.7,78.3,13.23,8.48,21.7,,,,,,,,,6.37467159290545,0.520368387779285,1.1072918288185,0.573739504474596,1.27820647633086,11.8094714671021,24.1812457708155,1.18560123516013,52.9694037366135,1.08242186577213,1.23124896647847,1.3879505169576298,1.60654524265117,5.45778113754301,7.66168213996047,2.36579968974668,1.69458159111132,2.1659461545124503,1.2559747387651299,1
ENCFF001NIG,ChIP-seq,mouse,y2012,single-ended,2,0,2.0,2,2,2,2,2,2,2,2,0,24.57,55.04,20.39,75.43,24.57,55.04,20.39,75.43,,,,,,,,,2.68143496136072,0.213539544943369,1.33477453901567,0.41194236667239,1.27727530855042,12.1370107105015,25.4221774328727,1.32004417078694,55.2018009652963,1.1495,1.3532,1.4684,1.7115,3.3924,6.0954,2.2498,1.8219999999999998,1.5219,1.2929,0
ENCFF002EIM,ChIP-seq,human,y2014,paired-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,,,,,2.3,82.73,14.97,98.56,2.3,82.73,14.97,9.27,68.78,17.93,13.29,98.56,3.38725751381255,0.214260759157097,1.65328095161046,0.633094681819166,1.73644999087923,15.6593800144902,31.2324992038651,0.793970605361363,44.6898062790048,1.5475,1.6297,1.7564,1.9237,3.4899,3.9063,2.0639,1.8016,1.6917,1.5775,0
